timestamp,event_ticker,market_ticker,url,target_price,current_btc_kalshi,current_btc_source,current_btc_proxy,seconds_left,yes_bid,yes_ask,no_bid,no_ask,yes_decision,yes_reason,yes_model_fair_value_cents,yes_required_exit_bid_cents,yes_edge_cents,yes_expected_roi_percent,no_decision,no_reason,no_model_fair_value_cents,no_required_exit_bid_cents,no_edge_cents,no_expected_roi_percent,chosen_side,open_trades,cash,open_capital,account_value,wins,losses,total_gain_percent
2026-07-02T18:23:50,KXBTC15M-26JUL021830,KXBTC15M-26JUL021830-30,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021830,61459.16,61470.86,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,369,71.0,73.0,27.0,29.0,WATCH,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 82c MIN (raw 81.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 2.00c, max 4.00c | bid momentum 3.00c | stability: flush recovered: range 10.00c, low 63.00c, current 71.00c, climbed 8.00c, 36s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $7.90; side favorable $7.90; side adverse $0.00 | blocked: BTC $61,470.86 is only $11.70 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 54.93c | edge -18.07c | expected settlement ROI -25.51% | blocked: BTC is too close to the target/strike | blocked: model probability below decay-climb floor | blocked: market price too far above model probability | decay-climb setup is in range but not safe enough yet",54.93,82,-18.07,-25.51,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 33c MIN (raw 32.22c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 2.00c, max 4.00c | bid momentum -4.00c | stability: cooldown after flush: range 10.00c over 60s, high 36.00c, low 26.00c, current 27.00c, climbed 1.00c, 13s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $7.90 against NO / DOWN, threshold $25.00 | BTC raw move $7.90; side favorable $-7.90; side adverse $7.90 | blocked: BTC $61,470.86 is only $11.70 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 45.07c | edge 16.07c | expected settlement ROI 53.86% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",45.07,33,16.07,53.86,,0,10.211,0,10.211,2,0,2.11
2026-07-02T18:23:52,KXBTC15M-26JUL021830,KXBTC15M-26JUL021830-30,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021830,61459.16,61470.97,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,368,71.0,72.0,28.0,29.0,WATCH,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 80c MIN (raw 80.00c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 2.00c | stability: flush recovered: range 10.00c, low 63.00c, current 71.00c, climbed 8.00c, 38s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $7.71; side favorable $7.71; side adverse $0.00 | blocked: BTC $61,470.97 is only $11.81 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 54.98c | edge -17.02c | expected settlement ROI -24.40% | blocked: BTC is too close to the target/strike | blocked: model probability below decay-climb floor | blocked: market price too far above model probability | decay-climb setup is in range but not safe enough yet",54.98,80,-17.02,-24.4,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 33c MIN (raw 32.22c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -2.00c | stability: cooldown after flush: range 10.00c over 60s, high 36.00c, low 26.00c, current 28.00c, climbed 2.00c, 15s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $7.71 against NO / DOWN, threshold $25.00 | BTC raw move $7.71; side favorable $-7.71; side adverse $7.71 | blocked: BTC $61,470.97 is only $11.81 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 45.02c | edge 16.02c | expected settlement ROI 53.68% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",45.02,33,16.02,53.68,,0,10.211,0,10.211,2,0,2.11
2026-07-02T18:23:53,KXBTC15M-26JUL021830,KXBTC15M-26JUL021830-30,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021830,61459.16,61471.1,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,366,72.0,73.0,27.0,28.0,WATCH,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 82c MIN (raw 81.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 4.00c | stability: flush recovered: range 10.00c, low 63.00c, current 72.00c, climbed 9.00c, 39s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $7.55; side favorable $7.55; side adverse $0.00 | blocked: BTC $61,471.10 is only $11.94 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 55.05c | edge -17.95c | expected settlement ROI -25.34% | blocked: BTC is too close to the target/strike | blocked: market price too far above model probability | decay-climb setup is in range but not safe enough yet",55.05,82,-17.95,-25.34,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 32c MIN (raw 31.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -3.00c | stability: cooldown after flush: range 10.00c over 60s, high 36.00c, low 26.00c, current 27.00c, climbed 1.00c, 16s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $7.55 against NO / DOWN, threshold $25.00 | BTC raw move $7.55; side favorable $-7.55; side adverse $7.55 | blocked: BTC $61,471.10 is only $11.94 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 44.95c | edge 16.95c | expected settlement ROI 58.93% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",44.95,32,16.95,58.93,,0,10.211,0,10.211,2,0,2.11
2026-07-02T18:23:55,KXBTC15M-26JUL021830,KXBTC15M-26JUL021830-30,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021830,61459.16,61471.13,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,365,71.0,72.0,28.0,29.0,WATCH,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 80c MIN (raw 80.00c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 2.00c | stability: flush recovered: range 10.00c, low 63.00c, current 71.00c, climbed 8.00c, 41s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $7.30; side favorable $7.30; side adverse $0.00 | blocked: BTC $61,471.13 is only $11.97 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 55.07c | edge -16.93c | expected settlement ROI -24.28% | blocked: BTC is too close to the target/strike | blocked: market price too far above model probability | decay-climb setup is in range but not safe enough yet",55.07,80,-16.93,-24.28,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 33c MIN (raw 32.22c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -2.00c | stability: cooldown after flush: range 10.00c over 60s, high 36.00c, low 26.00c, current 28.00c, climbed 2.00c, 17s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $7.30 against NO / DOWN, threshold $25.00 | BTC raw move $7.30; side favorable $-7.30; side adverse $7.30 | blocked: BTC $61,471.13 is only $11.97 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 44.93c | edge 15.93c | expected settlement ROI 53.39% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",44.93,33,15.93,53.39,,0,10.211,0,10.211,2,0,2.11
2026-07-02T18:23:56,KXBTC15M-26JUL021830,KXBTC15M-26JUL021830-30,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021830,61459.16,61471.36,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,363,71.0,72.0,28.0,29.0,WATCH,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 80c MIN (raw 80.00c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -1.00c | stability: flush recovered: range 10.00c, low 63.00c, current 71.00c, climbed 8.00c, 42s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $7.24; side favorable $7.24; side adverse $0.00 | blocked: BTC $61,471.36 is only $12.20 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 55.18c | edge -16.82c | expected settlement ROI -24.13% | blocked: BTC is too close to the target/strike | blocked: bid is not making a slow upward climb yet | blocked: market price too far above model probability | decay-climb setup is in range but not safe enough yet",55.18,80,-16.82,-24.13,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 33c MIN (raw 32.22c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 1.00c | stability: cooldown after flush: range 10.00c over 60s, high 36.00c, low 26.00c, current 28.00c, climbed 2.00c, 19s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $7.24 against NO / DOWN, threshold $25.00 | BTC raw move $7.24; side favorable $-7.24; side adverse $7.24 | blocked: BTC $61,471.36 is only $12.20 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 44.82c | edge 15.82c | expected settlement ROI 53.01% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",44.82,33,15.82,53.01,,0,10.211,0,10.211,2,0,2.11
2026-07-02T18:23:57,KXBTC15M-26JUL021830,KXBTC15M-26JUL021830-30,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021830,61459.16,61471.4,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,362,71.0,72.0,28.0,29.0,WATCH,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 80c MIN (raw 80.00c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -2.00c | stability: flush recovered: range 10.00c, low 63.00c, current 71.00c, climbed 8.00c, 44s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $6.98; side favorable $6.98; side adverse $0.00 | blocked: BTC $61,471.40 is only $12.24 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 55.20c | edge -16.80c | expected settlement ROI -24.09% | blocked: BTC is too close to the target/strike | blocked: bid is not making a slow upward climb yet | blocked: market price too far above model probability | decay-climb setup is in range but not safe enough yet",55.2,80,-16.8,-24.09,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 33c MIN (raw 32.22c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 2.00c | stability: cooldown after flush: range 10.00c over 60s, high 36.00c, low 26.00c, current 28.00c, climbed 2.00c, 20s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $6.98 against NO / DOWN, threshold $25.00 | BTC raw move $6.98; side favorable $-6.98; side adverse $6.98 | blocked: BTC $61,471.40 is only $12.24 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 44.80c | edge 15.80c | expected settlement ROI 52.92% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",44.8,33,15.8,52.92,,0,10.211,0,10.211,2,0,2.11
2026-07-02T18:23:59,KXBTC15M-26JUL021830,KXBTC15M-26JUL021830-30,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021830,61459.16,61471.61,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,360,71.0,72.0,28.0,29.0,WATCH,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 80c MIN (raw 80.00c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -1.00c | stability: flush recovered: range 10.00c, low 63.00c, current 71.00c, climbed 8.00c, 45s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $6.89; side favorable $6.89; side adverse $0.00 | blocked: BTC $61,471.61 is only $12.45 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 55.31c | edge -16.69c | expected settlement ROI -23.95% | blocked: BTC is too close to the target/strike | blocked: bid is not making a slow upward climb yet | blocked: market price too far above model probability | decay-climb setup is in range but not safe enough yet",55.31,80,-16.69,-23.95,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 33c MIN (raw 32.22c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 1.00c | stability: cooldown after flush: range 10.00c over 60s, high 36.00c, low 26.00c, current 28.00c, climbed 2.00c, 22s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $6.89 against NO / DOWN, threshold $25.00 | BTC raw move $6.89; side favorable $-6.89; side adverse $6.89 | blocked: BTC $61,471.61 is only $12.45 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 44.69c | edge 15.69c | expected settlement ROI 52.57% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",44.69,33,15.69,52.57,,0,10.211,0,10.211,2,0,2.11
2026-07-02T18:24:00,KXBTC15M-26JUL021830,KXBTC15M-26JUL021830-30,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021830,61459.16,61471.72,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,359,71.0,72.0,28.0,29.0,WATCH,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 80c MIN (raw 80.00c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -1.00c | stability: flush recovered: range 10.00c, low 63.00c, current 71.00c, climbed 8.00c, 46s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $6.86; side favorable $6.86; side adverse $0.00 | blocked: BTC $61,471.72 is only $12.56 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 55.36c | edge -16.64c | expected settlement ROI -23.88% | blocked: BTC is too close to the target/strike | blocked: bid is not making a slow upward climb yet | blocked: market price too far above model probability | decay-climb setup is in range but not safe enough yet",55.36,80,-16.64,-23.88,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 33c MIN (raw 32.22c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 1.00c | stability: cooldown after flush: range 10.00c over 60s, high 36.00c, low 26.00c, current 28.00c, climbed 2.00c, 23s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $6.86 against NO / DOWN, threshold $25.00 | BTC raw move $6.86; side favorable $-6.86; side adverse $6.86 | blocked: BTC $61,471.72 is only $12.56 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 44.64c | edge 15.64c | expected settlement ROI 52.39% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",44.64,33,15.64,52.39,,0,10.211,0,10.211,2,0,2.11
2026-07-02T18:24:02,KXBTC15M-26JUL021830,KXBTC15M-26JUL021830-30,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021830,61459.16,61471.86,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,357,79.0,80.0,20.0,21.0,WATCH,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 89c MIN (raw 88.89c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 9.00c | stability: flush recovered: range 16.00c, low 63.00c, current 79.00c, climbed 16.00c, 48s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 16.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $6.56; side favorable $6.56; side adverse $0.00 | blocked: BTC $61,471.86 is only $12.70 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 55.44c | edge -24.56c | expected settlement ROI -31.40% | blocked: BTC is too close to the target/strike | blocked: market price too far above model probability | decay-climb setup is in range but not safe enough yet",55.44,89,-24.56,-31.4,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 24c MIN (raw 23.33c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -9.00c | stability: cooldown after flush: range 16.00c over 60s, high 36.00c, low 20.00c, current 20.00c, climbed 0.00c, 0s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 16.00c but BTC moved only $6.56 against NO / DOWN, threshold $25.00 | BTC raw move $6.56; side favorable $-6.56; side adverse $6.56 | blocked: BTC $61,471.86 is only $12.70 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 44.56c | edge 23.56c | expected settlement ROI 110.09% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",44.56,24,23.56,110.09,,0,10.211,0,10.211,2,0,2.11
2026-07-02T18:24:03,KXBTC15M-26JUL021830,KXBTC15M-26JUL021830-30,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021830,61459.16,61471.99,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,356,81.0,82.0,18.0,19.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 92c MIN (raw 91.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 11.00c | stability: flush recovered: range 18.00c, low 63.00c, current 81.00c, climbed 18.00c, 49s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 18.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $6.54; side favorable $6.54; side adverse $0.00 | blocked: BTC $61,471.99 is only $12.83 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 55.50c | edge -26.50c | expected settlement ROI -33.00% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | decay-climb opening rule failed",55.5,92,-26.5,-33.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 22c MIN (raw 21.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -11.00c | stability: cooldown after flush: range 18.00c over 60s, high 36.00c, low 18.00c, current 18.00c, climbed 0.00c, 0s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 18.00c but BTC moved only $6.54 against NO / DOWN, threshold $25.00 | BTC raw move $6.54; side favorable $-6.54; side adverse $6.54 | blocked: BTC $61,471.99 is only $12.83 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 44.50c | edge 25.50c | expected settlement ROI 131.88% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",44.5,22,25.5,131.88,,0,10.211,0,10.211,2,0,2.11
2026-07-02T18:24:05,KXBTC15M-26JUL021830,KXBTC15M-26JUL021830-30,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021830,61459.16,61472.25,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,355,80.0,81.0,19.0,20.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 91c MIN (raw 90.00c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 9.00c | stability: flush recovered: range 18.00c, low 63.00c, current 80.00c, climbed 17.00c, 51s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 18.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $6.36; side favorable $6.36; side adverse $0.00 | blocked: BTC $61,472.25 is only $13.09 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 55.62c | edge -25.38c | expected settlement ROI -32.02% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | decay-climb opening rule failed",55.62,91,-25.38,-32.02,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 23c MIN (raw 22.22c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -9.00c | stability: cooldown after flush: range 18.00c over 60s, high 36.00c, low 18.00c, current 19.00c, climbed 1.00c, 1s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 18.00c but BTC moved only $6.36 against NO / DOWN, threshold $25.00 | BTC raw move $6.36; side favorable $-6.36; side adverse $6.36 | blocked: BTC $61,472.25 is only $13.09 from target $61,459.16; no-entry danger zone is $61,442.16 to $61,476.16 | model fair value 44.38c | edge 24.38c | expected settlement ROI 119.69% | blocked: entry is outside the decay-climb buy zone | blocked: BTC is too close to the target/strike | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",44.38,23,24.38,119.69,,0,10.211,0,10.211,2,0,2.11
